X1	X2	X3
0.70065946475591	-7.1609376672715	0.90126051530242
2.95542344777972	9.13375738064131	0.391984235029668
2.01877958757493	-7.9884176966757	0.61961607914418
-1.77762951797195	-16.4079233070225	0.616914896294475
0.985663540490869	-4.79185255018271	1.05915841525421
0.712869697528904	-1.17282824685961	0.156581600569189
-1.26739144237639	-5.55079141429665	0.354342930670828
-1.24299712233654	0.996596786986214	0.598670644406229
-1.43459693213509	-8.56353951248955	0.95104334782809
0.759585586303862	2.8880786065606	0.45053653344512
2.52734799542905	3.72326769899699	0.510326945688576
1.7893352983671	-7.84270387569651	0.204158786404878
1.95296751299647	7.77552084135282	1.09689945671707
-1.49948398710836	5.74894534406087	0.100716540031135
-1.46573582133498	-0.626737220073335	0.407983214221895
2.20017896336354	6.50247473283879	1.15868857903406
-0.530597051288322	-9.06564057368106	0.367711201496422
2.40599684249748	1.85645620257502	0.541685939021408
1.62448743926813	5.56132727840527	0.222442846465856
4.98872542574681	12.3488697435301	0.840475438255817
0.915343619247184	8.67089281676822	0.414532371237874
0.460934184841727	0.78146827563827	0.608722817804664
3.36935988835743	17.2758231420978	0.278303142171353
1.34089689866053	1.94900085033787	0.747435227315873
2.38958171272001	-5.62333639806475	0.126708393450826
0.829733951473324	0.39195653777046	0.518495199456811
1.0070124062016	-6.30368153676194	0.428950721025467
2.4734632622192	23.0241804179263	0.193112335447222
-0.954324727606929	-5.13739207534315	0.45702830767259
1.76965218792651	0.98854837597284	0.593689963314682
-1.80497782633549	-14.9413232962745	0.918037679605186
2.24745699894354	6.25518881570212	0.390236034896225
-4.58474419708553	-18.950107478763	1.19760220292956
0.573522257266914	-7.44364941239645	0.311953598633409
-2.62989073237217	-11.0750594753135	0.425118966959417
-1.35349214382684	7.40671018394106	0.302734283264726
4.03420821091205	1.64824323760587	1.08246861929074
1.40256177153964	1.78127645066388	0.322745222970843
3.55927509984588	18.2229435982907	0.112383113522083
1.15452474420564	3.30391564553072	0.438449941389263
3.92066471029746	11.5377256030356	0.373633709829301
3.09003526186081	7.68676099018548	0.986664350889623
4.1526063994319	11.8494994085409	0.130610463302582
0.222867088917029	-2.56125479637478	0.969933963194489
0.11227971373518	1.22853292467856	0.684978970885277
-0.722173983415894	-0.274890230370657	0.126980105694383
2.60586536060333	9.69425468566875	0.717996639199555
-1.65857979172072	1.67912916811986	0.179961036611348
-0.847399052826275	-3.38396524964667	0.248722168710083
0.0707340633975003	-1.52044214956309	1.06342578269541
2.66678838214508	6.67765941872574	0.307308542914689
2.12234042735399	4.34389846503384	1.07308638682589
-2.17732615979509	-16.0149463267262	0.18511796509847
3.77061593914966	14.7531750236861	0.824558757338673
2.13247507882044	2.7237330205569	0.662672377098352
2.10870847756291	7.76308094187315	0.313206958025694
-0.629518499112612	5.18001846620864	1.17457272335887
-0.657134805399291	-11.652654576237	0.301084038801491
-0.843722050780737	-1.22824326998996	0.509786998573691
0.852837132347358	7.67519765961974	1.01577602969483
-1.17337138000081	-0.672595457885155	0.190335187409073
3.03039089755648	18.2746749046482	0.91467828406021
-3.47684917494128	5.43313253148168	1.18345773071051
1.66049166542476	-5.56790063878746	1.18811500361189
0.691393265199471	-5.75351729372979	0.0331788034178317
-0.160907472591036	0.359505832206827	1.00203723153099
1.72234271470842	6.16693280917087	0.262990118097514
2.2866842588541	6.75326695374994	0.142623185645789
2.2300885385098	1.47720776818004	0.459447500947863
-0.161337547049121	2.79691635126261	0.951208493392914
-2.14584214745117	-2.8902475004696	0.980064143054187
0.656652259176495	-8.14207060834559	0.0950347512960434
3.77952714461758	12.6670446311661	0.643267987389118
0.871024953096373	12.4396497681708	1.10157522931695
0.141213755867744	8.72625535706587	0.713242044858634
-1.93726940788026	-8.44083492620858	0.524159139208496
3.16146126183065	-5.36892775740322	0.196500629838556
1.22998249409721	8.77332743370719	0.313103334233165
5.15653147739781	-0.126187750970258	1.00272531341761
-0.133035597731132	-1.37901441749535	0.467534748371691
1.42687539325037	9.26157930986726	1.09393986593932
3.44863504542456	14.0766498478421	0.702375635784119
-0.109479917653556	5.24804440441729	1.09346698606387
-1.31118047870397	-1.02394014850431	0.927140143979341
1.85817533614932	-2.29951265926267	1.00287129878998
0.965809782363947	6.7532583246686	0.322983111441135
0.875960550024979	-0.0070172333497156	0.767239360604435
1.79243011309263	6.96679126446347	0.221504653058946
1.37388402984106	6.51543247635113	0.00753591014072299
-0.685123373562752	-7.31541366333727	1.07241019550711
-0.457703384981081	-4.80569744468683	0.0363848084583879
1.59247820853422	-2.33340307856672	1.19268726445734
2.09117944537296	4.07051915780489	0.815100537892431
2.1398676800497	-1.08522765418382	0.962938248272985
2.69794959029978	5.93689756429429	0.78103932319209
-1.34136351308576	-9.50821574226566	0.149562352057546
-1.45710655951749	-2.54830749126483	0.808759492635727
3.02637431167404	5.93201506034705	0.365919350087643
-3.173431606408	-12.6632583857251	0.170654310286045
0.0185189542031349	-4.61135865901261	0.650966294668615
4.92673746883699	6.68894002737017	0.712739542499185
1.12763337653819	1.05438598458694	0.265956835169345
3.25496625392621	10.3288982866451	0.41172339739278
